,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend,14 Day MA,14 Day STD,Upper Band,Lower Band,Call
471,HINDUNILVR,EQ,05-Apr-2019,1666.55,1670.0,1671.5,1650.0,1662.55,1659.1,1656.32,1468074,2431599475.75,54773,894132,60.91,4,2019,-0.4470312921904585,Slight or No change,1682.1538461538462,12.99502246925018,1708.1438910923464,1656.1638012153455,Hold Buy/Liquidate Short
472,HINDUNILVR,EQ,08-Apr-2019,1659.1,1664.9,1679.75,1656.9,1661.5,1664.9,1669.4,1647502,2750337160.8,72607,825191,50.09,4,2019,0.3495871255499994,Slight or No change,1679.480769230769,12.666023094388684,1704.8128154195465,1654.1487230419916,Hold Buy/Liquidate Short
473,HINDUNILVR,EQ,09-Apr-2019,1664.9,1668.8,1683.9,1662.25,1681.0,1680.5,1673.99,1232434,2063084913.35,69034,903085,73.28,4,2019,0.9369932128055593,Slight positive,1678.9384615384613,12.440661722935353,1703.819784984332,1654.0571380925905,Hold Short/Liquidate Buy
474,HINDUNILVR,EQ,10-Apr-2019,1680.5,1684.7,1704.65,1675.0,1699.0,1694.15,1694.92,1720236,2915666406.45,79919,996212,57.91,4,2019,0.8122582564712877,Slight positive,1680.176923076923,13.127271476289566,1706.4314660295022,1653.9223801243438,Hold Short/Liquidate Buy
475,HINDUNILVR,EQ,11-Apr-2019,1694.15,1703.0,1716.5,1698.05,1712.0,1710.4,1710.78,2026954,3467671525.7,95478,1275040,62.9,4,2019,0.9591830711566328,Slight positive,1682.9884615384617,15.380035135564228,1713.74853180959,1652.2283912673333,Hold Short/Liquidate Buy
476,HINDUNILVR,EQ,12-Apr-2019,1710.4,1716.4,1724.7,1710.2,1720.4,1721.65,1718.84,1437818,2471385268.95,70567,847460,58.94,4,2019,0.6577408793264627,Slight positive,1685.9000000000005,18.75810935751889,1723.4162187150382,1648.3837812849624,Hold Short/Liquidate Buy
477,HINDUNILVR,EQ,15-Apr-2019,1721.65,1725.0,1731.2,1713.1,1722.7,1722.05,1722.9,1035378,1783848580.9,47784,671125,64.82,4,2019,0.02323352597797257,Slight or No change,1689.0730769230775,21.158770988542145,1731.3906189001614,1646.7555349459928,Hold Short/Liquidate Buy
478,HINDUNILVR,EQ,16-Apr-2019,1722.05,1726.0,1742.0,1716.15,1739.75,1738.55,1736.15,1625738,2822532135.9,92977,1167135,71.79,4,2019,0.95816033216225,Slight positive,1693.2769230769231,25.1060883667472,1743.4890998104174,1643.0647463434286,Hold Short/Liquidate Buy
479,HINDUNILVR,EQ,18-Apr-2019,1738.55,1738.55,1744.1,1729.25,1742.0,1739.9,1738.82,1475552,2565716224.9,63822,848085,57.48,4,2019,0.07765091599321039,Slight or No change,1695.8230769230775,28.09262666748928,1752.0083302580558,1639.6378235880984,Hold Short/Liquidate Buy
480,HINDUNILVR,EQ,22-Apr-2019,1739.9,1740.0,1745.0,1730.1,1738.8,1739.85,1738.7,717781,1248006649.35,43298,450495,62.76,4,2019,-0.002873728375207829,Slight or No change,1699.6576923076925,30.52820312267748,1760.7140985530475,1638.6012860623377,Hold Short/Liquidate Buy
481,HINDUNILVR,EQ,23-Apr-2019,1739.85,1742.0,1748.0,1733.1,1744.6,1744.2,1742.1,802947,1398817909.05,37702,460369,57.33,4,2019,0.25002155358220257,Slight or No change,1704.0461538461539,32.60990047480051,1769.265954795755,1638.826352896553,Hold Short/Liquidate Buy
482,HINDUNILVR,EQ,24-Apr-2019,1744.2,1744.6,1755.0,1735.0,1754.9,1752.6,1742.32,1169461,2037578627.5,53246,888932,76.01,4,2019,0.4815961472308228,Slight or No change,1710.3384615384616,33.53893976814544,1777.4163410747526,1643.2605820021706,Hold Short/Liquidate Buy
483,HINDUNILVR,EQ,25-Apr-2019,1752.6,1756.0,1762.6,1727.2,1737.15,1734.2,1743.94,1704890,2973226773.4,60998,1312480,76.98,4,2019,-1.049868766404194,Other,1715.542307692308,31.35579323239725,1778.2538941571024,1652.8307212275133,Hold Short/Liquidate Buy
484,HINDUNILVR,EQ,26-Apr-2019,1734.2,1738.0,1750.8,1726.15,1747.05,1747.35,1738.85,772993,1344120329.25,37521,470100,60.82,4,2019,0.7582747087994335,Slight positive,1722.3307692307694,27.424354584220843,1777.1794783992111,1667.4820600623275,Hold Short/Liquidate Buy
485,HINDUNILVR,EQ,30-Apr-2019,1747.35,1750.0,1762.0,1744.95,1753.1,1757.7,1755.94,1171594,2057244808.85,60795,892038,76.14,4,2019,0.5923255215039891,Slight positive,1729.469230769231,22.94083457565937,1775.3508999205496,1683.5875616179126,Hold Short/Liquidate Buy
486,HINDUNILVR,EQ,02-May-2019,1757.7,1756.5,1762.5,1720.25,1723.0,1723.55,1740.05,793819,1381286897.25,47311,486269,61.26,5,2019,-1.9428798998691543,Other,1732.7807692307692,17.818231983779455,1768.4172331983282,1697.1443052632105,Hold Buy/Liquidate Short
487,HINDUNILVR,EQ,03-May-2019,1723.55,1720.0,1727.0,1682.0,1690.65,1693.55,1698.94,1442888,2451375258.8,83786,614638,42.6,5,2019,-1.7405935423979613,Other,1732.7346153846154,17.927078966149253,1768.5887733169138,1696.880457452317,Buy
488,HINDUNILVR,EQ,06-May-2019,1693.55,1687.0,1687.0,1656.0,1668.1,1668.9,1666.58,2373878,3956259407.0,150408,1137685,47.93,5,2019,-1.4555224233119723,Other,1729.5423076923075,24.66459039256269,1778.8714884774329,1680.2131269071824,Buy
489,HINDUNILVR,EQ,07-May-2019,1668.9,1678.8,1710.9,1672.5,1697.5,1697.5,1700.33,2212617,3762183398.3,83971,1248858,56.44,5,2019,1.7137036371262404,positive,1727.6846153846152,26.171966432142533,1780.0285482489005,1675.34068252033,Hold Buy/Liquidate Short
490,HINDUNILVR,EQ,08-May-2019,1697.5,1697.5,1697.5,1675.0,1690.15,1688.7,1686.13,1243338,2096428105.7,105328,849935,68.36,5,2019,-0.5184094256259208,Other,1725.1192307692306,28.31689379789177,1781.7530183650144,1668.485443173447,Hold Buy/Liquidate Short
491,HINDUNILVR,EQ,09-May-2019,1688.7,1680.1,1713.0,1677.0,1702.45,1703.75,1695.24,1204995,2042756810.8,96629,821111,68.14,5,2019,0.8912180967608263,Slight positive,1722.4423076923074,28.58504741817885,1779.6124025286654,1665.27221285595,Hold Buy/Liquidate Short
492,HINDUNILVR,EQ,10-May-2019,1703.75,1708.95,1709.0,1678.5,1686.0,1687.45,1694.39,1000696,1695567197.2,98364,581135,58.07,5,2019,-0.956713132795306,Other,1718.4076923076925,29.5991754260067,1777.6060431597055,1659.2093414556791,Hold Buy/Liquidate Short
493,HINDUNILVR,EQ,13-May-2019,1687.45,1692.0,1717.0,1688.7,1699.1,1702.0,1705.6,1160287,1978984412.95,55814,653294,56.3,5,2019,0.862247770304303,Slight positive,1715.496153846154,29.172721715838684,1773.8415972778312,1657.1507104144766,Hold Buy/Liquidate Short
